t,v,gap,ttc,eff_off,lon_cmd,throttle,brake,rule_aeb,final_aeb,ovt,ped,ml_risk,ml_brake
13.2,0.0,7.9,78.95,-2.608,0.363,0.0,0.045,0,0,shifting_left,0,0.119,0.0
13.25,0.0,7.9,78.95,-2.643,0.363,0.0,0.045,0,0,shifting_left,0,0.119,0.0
13.3,0.0,7.9,78.95,-2.678,0.363,0.0,0.045,0,0,shifting_left,0,0.119,0.0
13.35,0.0,7.9,78.95,-2.713,0.363,0.0,0.045,0,0,shifting_left,0,0.119,0.0
13.4,0.0,7.9,78.95,-2.748,0.363,0.0,0.045,0,0,shifting_left,0,0.119,0.0
13.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
13.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.25,0.0,7.9,99,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
14.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
15.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.35,0.0,7.9,99,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
16.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
17.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.45,0.0,7.9,99,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
18.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
19.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.55,0.0,7.9,99,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
20.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
21.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.65,0.0,7.9,99,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
22.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
23.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.75,0.0,7.9,99,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
24.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.85,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
25.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.1,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.15,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.2,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.25,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.3,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.35,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.4,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.45,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.5,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.55,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.6,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.65,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.7,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.75,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.8,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.85,0.0,7.9,99,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.9,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
26.95,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.0,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
27.05,0.0,7.9,78.95,-2.783,0.363,0.0,0.045,0,0,passing,0,0.119,0.0
