t,v,gap,ttc,eff_off,lon_cmd,throttle,brake,rule_aeb,final_aeb,ovt,ped,ml_risk,ml_brake
21.4,5.082,-1,99,0.064,-0.732,0.312,0.0,0,0,idle,0,0.0,0.0
21.45,5.02,-1,99,0.065,-0.735,0.312,0.0,0,0,idle,0,0.0,0.0
21.5,5.063,-1,99,0.064,-0.735,0.312,0.0,0,0,idle,0,0.0,0.0
21.55,5.1,-1,99,0.066,-0.732,0.312,0.0,0,0,idle,0,0.0,0.0
21.6,5.081,-1,99,0.068,-0.732,0.312,0.0,0,0,idle,0,0.0,0.0
21.65,5.02,-1,99,0.069,-0.735,0.312,0.0,0,0,idle,0,0.0,0.0
21.7,5.063,-1,99,0.07,-0.735,0.312,0.0,0,0,idle,0,0.0,0.0
21.75,5.102,-1,99,0.072,-0.732,0.312,0.0,0,0,idle,0,0.0,0.0
21.8,5.083,-1,99,0.072,-0.732,0.312,0.0,0,0,idle,0,0.0,0.0
21.85,5.021,-1,99,0.071,-0.735,0.312,0.0,0,0,idle,0,0.0,0.0
21.9,5.063,-1,99,0.072,-0.735,0.312,0.0,0,0,idle,0,0.0,0.0
21.95,5.102,-1,99,0.073,-0.732,0.312,0.0,0,0,idle,0,0.0,0.0
22.0,5.083,-1,99,0.075,-0.731,0.312,0.0,0,0,idle,0,0.0,0.0
