t,ego_v,gap,lane_offset,mode,delta_cmd,lon_cmd,steer,throttle,brake,lead_v,lead_ttc,aeb_active,ovt_state,ped_warn,failover_src,ovt_off,ovt_tgt
28.45,29.95,-,0.160,LKA,0.0030,-0.92,0.007,0.71,0.00,-,-,0,idle,0,0,0.160,0.000
28.50,29.95,-,0.160,LKA,0.0025,-0.92,0.006,0.71,0.00,-,-,0,idle,0,0,0.160,0.000
28.55,29.95,-,0.160,LKA,0.0007,-0.92,0.002,0.71,0.00,-,-,0,idle,0,0,0.160,0.000
28.60,29.95,-,0.161,LKA,-0.0014,-0.92,-0.003,0.71,0.00,-,-,0,idle,0,0,0.161,0.000
28.65,29.95,-,0.161,LKA,-0.0026,-0.92,-0.006,0.71,0.00,-,-,0,idle,0,0,0.161,0.000
28.70,29.95,-,0.161,LKA,-0.0022,-0.92,-0.005,0.71,0.00,-,-,0,idle,0,0,0.161,0.000
28.75,29.95,-,0.161,LKA,-0.0007,-0.92,-0.002,0.71,0.00,-,-,0,idle,0,0,0.161,0.000
28.80,29.96,-,0.161,LKA,0.0012,-0.92,0.003,0.71,0.00,-,-,0,idle,0,0,0.161,0.000
28.85,29.96,-,0.160,LKA,0.0023,-0.92,0.005,0.71,0.00,-,-,0,idle,0,0,0.160,0.000
28.90,29.96,-,0.160,LKA,0.0020,-0.92,0.005,0.71,0.00,-,-,0,idle,0,0,0.160,0.000
28.95,29.96,-,0.160,LKA,0.0007,-0.92,0.002,0.71,0.00,-,-,0,idle,0,0,0.160,0.000
29.00,29.97,-,0.161,LKA,-0.0009,-0.92,-0.002,0.71,0.00,-,-,0,idle,0,0,0.161,0.000
29.05,29.97,-,0.161,LKA,-0.0020,-0.92,-0.004,0.71,0.00,-,-,0,idle,0,0,0.161,0.000
29.10,29.97,-,0.161,LKA,-0.0019,-0.92,-0.004,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.15,29.98,-,0.161,LKA,-0.0008,-0.91,-0.002,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.20,29.98,-,0.161,LKA,0.0007,-0.91,0.002,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.25,29.98,-,0.161,LKA,0.0017,-0.91,0.004,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.30,29.99,-,0.161,LKA,0.0017,-0.91,0.004,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.35,29.99,-,0.161,LKA,0.0008,-0.91,0.002,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.40,30.00,-,0.161,LKA,-0.0005,-0.91,-0.001,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.45,30.00,-,0.162,LKA,-0.0014,-0.91,-0.003,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.50,30.00,-,0.162,LKA,-0.0015,-0.90,-0.003,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.55,30.00,-,0.162,LKA,-0.0008,-0.90,-0.002,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.60,30.01,-,0.162,LKA,0.0003,-0.90,0.001,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.65,30.01,-,0.162,LKA,0.0012,-0.90,0.003,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.70,30.01,-,0.161,LKA,0.0013,-0.90,0.003,0.70,0.00,-,-,0,idle,0,0,0.161,0.000
29.75,30.01,-,0.162,LKA,0.0007,-0.90,0.002,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.80,30.01,-,0.162,LKA,-0.0003,-0.90,-0.001,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.85,30.01,-,0.162,LKA,-0.0010,-0.90,-0.002,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.90,30.01,-,0.162,LKA,-0.0012,-0.90,-0.003,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
29.95,30.01,-,0.162,LKA,-0.0006,-0.90,-0.001,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.00,30.01,-,0.162,LKA,0.0002,-0.89,0.000,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.05,30.01,-,0.162,LKA,0.0009,-0.89,0.002,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.10,30.01,-,0.162,LKA,0.0010,-0.89,0.002,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.15,30.01,-,0.162,LKA,0.0006,-0.89,0.001,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.20,30.01,-,0.162,LKA,-0.0002,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.25,30.01,-,0.162,LKA,-0.0008,-0.90,-0.002,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.30,30.01,-,0.163,LKA,-0.0009,-0.90,-0.002,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
30.35,30.01,-,0.163,LKA,-0.0005,-0.90,-0.001,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
30.40,30.01,-,0.163,LKA,0.0001,-0.90,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
30.45,30.00,-,0.162,LKA,0.0006,-0.90,0.001,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.50,30.00,-,0.162,LKA,0.0008,-0.90,0.002,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.55,30.00,-,0.162,LKA,0.0005,-0.90,0.001,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.60,30.00,-,0.162,LKA,-0.0001,-0.90,-0.000,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
30.65,30.00,-,0.163,LKA,-0.0006,-0.90,-0.001,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
30.70,30.00,-,0.163,LKA,-0.0020,-0.90,-0.005,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
30.75,30.00,-,0.166,LKA,-0.0060,-0.90,-0.014,0.70,0.00,-,-,0,idle,0,0,0.166,0.000
30.80,30.00,-,0.168,LKA,-0.0037,-0.90,-0.009,0.70,0.00,-,-,0,idle,0,0,0.168,0.000
30.85,30.00,-,0.169,LKA,0.0008,-0.90,0.002,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
30.90,30.00,-,0.169,LKA,0.0048,-0.90,0.011,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
30.95,30.00,-,0.169,LKA,0.0060,-0.90,0.014,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
31.00,30.00,-,0.170,LKA,0.0038,-0.90,0.009,0.70,0.00,-,-,0,idle,0,0,0.170,0.000
31.05,30.00,-,0.170,LKA,-0.0003,-0.90,-0.001,0.70,0.00,-,-,0,idle,0,0,0.170,0.000
31.10,30.00,-,0.172,LKA,-0.0040,-0.90,-0.009,0.70,0.00,-,-,0,idle,0,0,0.172,0.000
31.15,30.00,-,0.172,LKA,-0.0052,-0.90,-0.012,0.70,0.00,-,-,0,idle,0,0,0.172,0.000
31.20,30.00,-,0.172,LKA,-0.0035,-0.90,-0.008,0.70,0.00,-,-,0,idle,0,0,0.172,0.000
31.25,30.00,-,0.171,LKA,0.0001,-0.90,0.000,0.70,0.00,-,-,0,idle,0,0,0.171,0.000
31.30,30.00,-,0.170,LKA,0.0033,-0.90,0.008,0.70,0.00,-,-,0,idle,0,0,0.170,0.000
31.35,30.00,-,0.169,LKA,0.0045,-0.90,0.010,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
31.40,30.00,-,0.169,LKA,0.0031,-0.90,0.007,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
31.45,30.00,-,0.169,LKA,0.0001,-0.90,0.000,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
31.50,30.00,-,0.170,LKA,-0.0030,-0.90,-0.007,0.70,0.00,-,-,0,idle,0,0,0.170,0.000
31.55,30.00,-,0.169,LKA,-0.0037,-0.90,-0.008,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
31.60,30.00,-,0.169,LKA,-0.0028,-0.90,-0.006,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
31.65,30.00,-,0.168,LKA,-0.0000,-0.90,-0.000,0.70,0.00,-,-,0,idle,0,0,0.168,0.000
31.70,30.00,-,0.167,LKA,0.0023,-0.90,0.005,0.70,0.00,-,-,0,idle,0,0,0.167,0.000
31.75,30.00,-,0.166,LKA,0.0031,-0.90,0.007,0.70,0.00,-,-,0,idle,0,0,0.166,0.000
31.80,30.00,-,0.166,LKA,0.0022,-0.90,0.005,0.70,0.00,-,-,0,idle,0,0,0.166,0.000
31.85,30.00,-,0.166,LKA,0.0001,-0.90,0.000,0.70,0.00,-,-,0,idle,0,0,0.166,0.000
31.90,30.00,-,0.167,LKA,-0.0019,-0.90,-0.004,0.70,0.00,-,-,0,idle,0,0,0.167,0.000
31.95,30.00,-,0.167,LKA,-0.0027,-0.90,-0.006,0.70,0.00,-,-,0,idle,0,0,0.167,0.000
32.00,30.00,-,0.169,LKA,-0.0025,-0.90,-0.006,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
32.05,30.01,-,0.170,LKA,-0.0005,-0.90,-0.001,0.70,0.00,-,-,0,idle,0,0,0.170,0.000
32.10,30.01,-,0.169,LKA,0.0019,-0.90,0.004,0.70,0.00,-,-,0,idle,0,0,0.169,0.000
32.15,30.01,-,0.166,LKA,0.0037,-0.90,0.008,0.70,0.00,-,-,0,idle,0,0,0.166,0.000
32.20,30.01,-,0.164,LKA,0.0031,-0.90,0.007,0.70,0.00,-,-,0,idle,0,0,0.164,0.000
32.25,30.01,-,0.163,LKA,0.0006,-0.90,0.001,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.30,30.01,-,0.163,LKA,-0.0026,-0.90,-0.006,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.35,30.01,-,0.164,LKA,-0.0041,-0.90,-0.009,0.70,0.00,-,-,0,idle,0,0,0.164,0.000
32.40,30.01,-,0.164,LKA,-0.0032,-0.90,-0.007,0.70,0.00,-,-,0,idle,0,0,0.164,0.000
32.45,30.01,-,0.164,LKA,-0.0005,-0.90,-0.001,0.70,0.00,-,-,0,idle,0,0,0.164,0.000
32.50,30.01,-,0.163,LKA,0.0024,-0.90,0.005,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.55,30.01,-,0.162,LKA,0.0037,-0.90,0.009,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
32.60,30.01,-,0.163,LKA,0.0029,-0.90,0.007,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.65,30.01,-,0.163,LKA,0.0007,-0.90,0.002,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.70,30.01,-,0.163,LKA,-0.0018,-0.90,-0.004,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.75,30.01,-,0.164,LKA,-0.0031,-0.90,-0.007,0.70,0.00,-,-,0,idle,0,0,0.164,0.000
32.80,30.01,-,0.164,LKA,-0.0025,-0.90,-0.006,0.70,0.00,-,-,0,idle,0,0,0.164,0.000
32.85,30.01,-,0.163,LKA,-0.0008,-0.90,-0.002,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.90,30.01,-,0.163,LKA,0.0012,-0.90,0.003,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
32.95,30.02,-,0.162,LKA,0.0025,-0.89,0.006,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
33.00,30.03,-,0.162,LKA,0.0025,-0.89,0.006,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
33.05,30.03,-,0.162,LKA,0.0014,-0.89,0.003,0.70,0.00,-,-,0,idle,0,0,0.162,0.000
33.10,30.04,-,0.163,LKA,-0.0004,-0.89,-0.001,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
33.15,30.05,-,0.163,LKA,-0.0020,-0.89,-0.005,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
33.20,30.06,-,0.164,LKA,-0.0024,-0.88,-0.005,0.69,0.00,-,-,0,idle,0,0,0.164,0.000
33.25,30.07,-,0.164,LKA,-0.0015,-0.88,-0.003,0.69,0.00,-,-,0,idle,0,0,0.164,0.000
33.30,30.08,-,0.163,LKA,0.0005,-0.88,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
33.35,30.08,-,0.162,LKA,0.0017,-0.87,0.004,0.69,0.00,-,-,0,idle,0,0,0.162,0.000
33.40,30.09,-,0.162,LKA,0.0021,-0.87,0.005,0.69,0.00,-,-,0,idle,0,0,0.162,0.000
33.45,30.09,-,0.162,LKA,0.0011,-0.87,0.002,0.69,0.00,-,-,0,idle,0,0,0.162,0.000
33.50,30.10,-,0.162,LKA,-0.0004,-0.86,-0.001,0.69,0.00,-,-,0,idle,0,0,0.162,0.000
33.55,30.11,-,0.162,LKA,-0.0015,-0.86,-0.004,0.69,0.00,-,-,0,idle,0,0,0.162,0.000
33.60,30.11,-,0.163,LKA,-0.0018,-0.86,-0.004,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
33.65,30.12,-,0.163,LKA,-0.0010,-0.86,-0.002,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
33.70,30.12,-,0.162,LKA,0.0003,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.162,0.000
33.75,30.12,-,0.162,LKA,0.0013,-0.85,0.003,0.69,0.00,-,-,0,idle,0,0,0.162,0.000
33.80,30.12,-,0.162,LKA,0.0015,-0.85,0.004,0.68,0.00,-,-,0,idle,0,0,0.162,0.000
33.85,30.12,-,0.162,LKA,0.0009,-0.85,0.002,0.68,0.00,-,-,0,idle,0,0,0.162,0.000
33.90,30.12,-,0.162,LKA,-0.0002,-0.85,-0.000,0.68,0.00,-,-,0,idle,0,0,0.162,0.000
33.95,30.12,-,0.163,LKA,-0.0011,-0.85,-0.003,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.00,30.12,-,0.163,LKA,-0.0014,-0.85,-0.003,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.05,30.12,-,0.163,LKA,-0.0008,-0.85,-0.002,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.10,30.12,-,0.163,LKA,0.0001,-0.85,0.000,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.15,30.12,-,0.162,LKA,0.0010,-0.85,0.002,0.68,0.00,-,-,0,idle,0,0,0.162,0.000
34.20,30.12,-,0.162,LKA,0.0012,-0.85,0.003,0.68,0.00,-,-,0,idle,0,0,0.162,0.000
34.25,30.12,-,0.162,LKA,0.0007,-0.85,0.002,0.68,0.00,-,-,0,idle,0,0,0.162,0.000
34.30,30.11,-,0.163,LKA,-0.0001,-0.85,-0.000,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.35,30.11,-,0.163,LKA,-0.0008,-0.85,-0.002,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.40,30.11,-,0.163,LKA,-0.0010,-0.85,-0.002,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.45,30.11,-,0.163,LKA,-0.0007,-0.85,-0.002,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.50,30.11,-,0.163,LKA,0.0000,-0.85,0.000,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.55,30.10,-,0.163,LKA,0.0007,-0.85,0.002,0.68,0.00,-,-,0,idle,0,0,0.163,0.000
34.60,30.10,-,0.163,LKA,0.0009,-0.85,0.002,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
34.65,30.10,-,0.163,LKA,0.0006,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
34.70,30.10,-,0.163,LKA,-0.0000,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
34.75,30.10,-,0.163,LKA,-0.0006,-0.85,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
34.80,30.10,-,0.163,LKA,-0.0008,-0.85,-0.002,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
34.85,30.10,-,0.163,LKA,-0.0005,-0.85,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
34.90,30.10,-,0.163,LKA,-0.0000,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
34.95,30.10,-,0.163,LKA,0.0005,-0.86,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.00,30.10,-,0.163,LKA,0.0007,-0.86,0.002,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.05,30.10,-,0.163,LKA,0.0005,-0.86,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.10,30.10,-,0.163,LKA,0.0000,-0.86,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.15,30.10,-,0.163,LKA,-0.0004,-0.86,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.20,30.10,-,0.163,LKA,-0.0006,-0.86,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.25,30.10,-,0.163,LKA,-0.0004,-0.86,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.30,30.10,-,0.163,LKA,-0.0000,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.35,30.10,-,0.163,LKA,0.0004,-0.86,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.40,30.10,-,0.163,LKA,0.0005,-0.86,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.45,30.10,-,0.163,LKA,0.0004,-0.86,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.50,30.10,-,0.163,LKA,0.0000,-0.86,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.55,30.10,-,0.163,LKA,-0.0003,-0.86,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.60,30.10,-,0.163,LKA,-0.0005,-0.85,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.65,30.10,-,0.163,LKA,-0.0003,-0.85,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.70,30.10,-,0.163,LKA,-0.0001,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.75,30.10,-,0.163,LKA,0.0003,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.80,30.10,-,0.163,LKA,0.0004,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.85,30.10,-,0.163,LKA,0.0003,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.90,30.10,-,0.163,LKA,0.0001,-0.85,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
35.95,30.10,-,0.163,LKA,-0.0002,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.00,30.10,-,0.163,LKA,-0.0003,-0.85,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.05,30.10,-,0.163,LKA,-0.0003,-0.85,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.10,30.10,-,0.163,LKA,-0.0001,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.15,30.10,-,0.163,LKA,0.0002,-0.85,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.20,30.10,-,0.163,LKA,0.0003,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.25,30.10,-,0.163,LKA,0.0002,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.30,30.10,-,0.163,LKA,0.0001,-0.85,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.35,30.10,-,0.163,LKA,-0.0001,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.40,30.10,-,0.163,LKA,-0.0003,-0.85,-0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.45,30.10,-,0.163,LKA,-0.0002,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.50,30.10,-,0.163,LKA,-0.0001,-0.85,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.55,30.10,-,0.163,LKA,0.0001,-0.85,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.60,30.10,-,0.163,LKA,0.0002,-0.85,0.001,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.65,30.10,-,0.163,LKA,0.0002,-0.85,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.70,30.10,-,0.163,LKA,0.0000,-0.86,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.75,30.09,-,0.163,LKA,-0.0001,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.80,30.09,-,0.163,LKA,-0.0002,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.85,30.09,-,0.163,LKA,-0.0002,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.90,30.09,-,0.163,LKA,-0.0000,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
36.95,30.09,-,0.163,LKA,0.0001,-0.86,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.00,30.09,-,0.163,LKA,0.0002,-0.86,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.05,30.08,-,0.163,LKA,0.0001,-0.86,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.10,30.08,-,0.163,LKA,0.0000,-0.86,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.15,30.08,-,0.163,LKA,-0.0001,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.20,30.08,-,0.163,LKA,-0.0001,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.25,30.07,-,0.163,LKA,-0.0001,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.30,30.07,-,0.163,LKA,-0.0000,-0.86,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.35,30.07,-,0.163,LKA,0.0001,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.40,30.07,-,0.163,LKA,0.0001,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.45,30.07,-,0.163,LKA,0.0001,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.50,30.07,-,0.163,LKA,0.0000,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.55,30.06,-,0.163,LKA,-0.0001,-0.87,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.60,30.06,-,0.163,LKA,-0.0001,-0.87,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.65,30.06,-,0.163,LKA,-0.0001,-0.87,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.70,30.06,-,0.163,LKA,-0.0000,-0.87,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.75,30.06,-,0.163,LKA,0.0001,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.80,30.05,-,0.163,LKA,0.0001,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.85,30.05,-,0.163,LKA,0.0001,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.90,30.05,-,0.163,LKA,0.0000,-0.87,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
37.95,30.05,-,0.163,LKA,-0.0000,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.00,30.05,-,0.163,LKA,-0.0001,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.05,30.05,-,0.163,LKA,-0.0001,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.10,30.05,-,0.163,LKA,-0.0000,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.15,30.04,-,0.163,LKA,0.0000,-0.88,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.20,30.04,-,0.163,LKA,0.0001,-0.88,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.25,30.04,-,0.163,LKA,0.0001,-0.88,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.30,30.04,-,0.163,LKA,0.0000,-0.88,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.35,30.04,-,0.163,LKA,-0.0000,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.40,30.04,-,0.163,LKA,-0.0001,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.45,30.04,-,0.163,LKA,-0.0001,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.50,30.03,-,0.163,LKA,-0.0000,-0.88,-0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.55,30.03,-,0.163,LKA,0.0000,-0.88,0.000,0.69,0.00,-,-,0,idle,0,0,0.163,0.000
38.60,30.03,-,0.163,LKA,0.0001,-0.88,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
38.65,30.03,-,0.163,LKA,0.0000,-0.88,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
38.70,30.03,-,0.163,LKA,0.0000,-0.89,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
38.75,30.03,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
38.80,30.03,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
38.85,30.02,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
38.90,30.02,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
38.95,30.02,-,0.163,LKA,0.0000,-0.89,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.00,30.02,-,0.163,LKA,0.0000,-0.89,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.05,30.02,-,0.163,LKA,0.0000,-0.89,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.10,30.02,-,0.163,LKA,0.0000,-0.89,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.15,30.01,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.20,30.01,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.25,30.01,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.30,30.01,-,0.163,LKA,-0.0000,-0.89,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.35,30.01,-,0.163,LKA,0.0000,-0.89,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.40,30.01,-,0.163,LKA,0.0000,-0.90,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.45,30.00,-,0.163,LKA,0.0000,-0.90,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.50,30.00,-,0.163,LKA,0.0000,-0.90,0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.55,30.00,-,0.163,LKA,-0.0000,-0.90,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
39.60,30.00,-,0.163,LKA,-0.0000,-0.90,-0.000,0.70,0.00,-,-,0,idle,0,0,0.163,0.000
