t,ego_v,gap,lane_offset,mode,delta_cmd,lon_cmd,steer,throttle,brake,lead_v,lead_ttc,aeb_active,ovt_state,ped_warn,failover_src,ovt_off,ovt_tgt
23.25,6.16,-,0.111,LKA,0.0301,-0.83,0.069,0.36,0.00,-,-,0,idle,0,0,0.111,0.000
23.30,6.14,-,0.113,LKA,0.0282,-0.83,0.065,0.36,0.00,-,-,0,idle,0,0,0.113,0.000
23.35,6.15,-,0.113,LKA,0.0307,-0.83,0.070,0.36,0.00,-,-,0,idle,0,0,0.113,0.000
23.40,6.13,-,0.114,LKA,0.0290,-0.83,0.066,0.36,0.00,-,-,0,idle,0,0,0.114,0.000
23.45,6.14,-,0.115,LKA,0.0276,-0.83,0.063,0.36,0.00,-,-,0,idle,0,0,0.115,0.000
23.50,6.10,-,0.115,LKA,0.0268,-0.84,0.061,0.36,0.00,-,-,0,idle,0,0,0.115,0.000
23.55,6.11,-,0.116,LKA,0.0259,-0.84,0.059,0.36,0.00,-,-,0,idle,0,0,0.116,0.000
23.60,6.11,-,0.116,LKA,0.0323,-0.84,0.074,0.36,0.00,-,-,0,idle,0,0,0.116,0.000
23.65,6.13,-,0.117,LKA,0.0299,-0.84,0.069,0.36,0.00,-,-,0,idle,0,0,0.117,0.000
23.70,6.10,-,0.119,LKA,0.0280,-0.85,0.064,0.36,0.00,-,-,0,idle,0,0,0.119,0.000
23.75,6.11,-,0.121,LKA,0.0264,-0.85,0.060,0.36,0.00,-,-,0,idle,0,0,0.121,0.000
23.80,6.08,-,0.122,LKA,0.0254,-0.85,0.058,0.36,0.00,-,-,0,idle,0,0,0.122,0.000
23.85,6.10,-,0.122,LKA,0.0321,-0.85,0.074,0.37,0.00,-,-,0,idle,0,0,0.122,0.000
23.90,6.09,-,0.122,LKA,0.0306,-0.85,0.070,0.37,0.00,-,-,0,idle,0,0,0.122,0.000
23.95,6.10,-,0.122,LKA,0.0292,-0.85,0.067,0.37,0.00,-,-,0,idle,0,0,0.122,0.000
24.00,6.08,-,0.122,LKA,0.0280,-0.86,0.064,0.37,0.00,-,-,0,idle,0,0,0.122,0.000
24.05,6.12,-,0.123,LKA,0.0270,-0.85,0.062,0.37,0.00,-,-,0,idle,0,0,0.123,0.000
24.10,6.09,-,0.122,LKA,0.0332,-0.86,0.076,0.37,0.00,-,-,0,idle,0,0,0.122,0.000
24.15,6.11,-,0.123,LKA,0.0307,-0.85,0.070,0.37,0.00,-,-,0,idle,0,0,0.123,0.000
24.20,6.09,-,0.124,LKA,0.0288,-0.86,0.066,0.37,0.00,-,-,0,idle,0,0,0.124,0.000
24.25,6.10,-,0.125,LKA,0.0272,-0.86,0.062,0.37,0.00,-,-,0,idle,0,0,0.125,0.000
24.30,6.08,-,0.127,LKA,0.0262,-0.86,0.060,0.37,0.00,-,-,0,idle,0,0,0.127,0.000
24.35,6.10,-,0.126,LKA,0.0329,-0.86,0.075,0.37,0.00,-,-,0,idle,0,0,0.126,0.000
24.40,6.07,-,0.127,LKA,0.0309,-0.86,0.071,0.37,0.00,-,-,0,idle,0,0,0.127,0.000
24.45,6.11,-,0.127,LKA,0.0293,-0.86,0.067,0.37,0.00,-,-,0,idle,0,0,0.127,0.000
24.50,6.09,-,0.128,LKA,0.0280,-0.86,0.064,0.37,0.00,-,-,0,idle,0,0,0.128,0.000
24.55,6.11,-,0.128,LKA,0.0268,-0.86,0.061,0.37,0.00,-,-,0,idle,0,0,0.128,0.000
24.60,6.09,-,0.127,LKA,0.0332,-0.86,0.076,0.37,0.00,-,-,0,idle,0,0,0.127,0.000
24.65,6.11,-,0.128,LKA,0.0308,-0.86,0.071,0.37,0.00,-,-,0,idle,0,0,0.128,0.000
24.70,6.09,-,0.129,LKA,0.0287,-0.86,0.066,0.37,0.00,-,-,0,idle,0,0,0.129,0.000
24.75,6.11,-,0.130,LKA,0.0271,-0.86,0.062,0.37,0.00,-,-,0,idle,0,0,0.130,0.000
24.80,6.09,-,0.130,LKA,0.0262,-0.86,0.060,0.37,0.00,-,-,0,idle,0,0,0.130,0.000
24.85,6.11,-,0.129,LKA,0.0328,-0.85,0.075,0.37,0.00,-,-,0,idle,0,0,0.129,0.000
24.90,6.09,-,0.130,LKA,0.0307,-0.86,0.070,0.37,0.00,-,-,0,idle,0,0,0.130,0.000
24.95,6.11,-,0.131,LKA,0.0286,-0.85,0.066,0.37,0.00,-,-,0,idle,0,0,0.131,0.000
25.00,6.10,-,0.132,LKA,0.0272,-0.85,0.062,0.37,0.00,-,-,0,idle,0,0,0.132,0.000
25.05,6.12,-,0.133,LKA,0.0262,-0.85,0.060,0.37,0.00,-,-,0,idle,0,0,0.133,0.000
25.10,6.10,-,0.132,LKA,0.0328,-0.85,0.075,0.37,0.00,-,-,0,idle,0,0,0.132,0.000
25.15,6.12,-,0.133,LKA,0.0305,-0.85,0.070,0.37,0.00,-,-,0,idle,0,0,0.133,0.000
25.20,6.10,-,0.134,LKA,0.0286,-0.85,0.065,0.37,0.00,-,-,0,idle,0,0,0.134,0.000
25.25,6.12,-,0.135,LKA,0.0271,-0.85,0.062,0.37,0.00,-,-,0,idle,0,0,0.135,0.000
25.30,6.10,-,0.136,LKA,0.0262,-0.85,0.060,0.37,0.00,-,-,0,idle,0,0,0.136,0.000
25.35,6.12,-,0.135,LKA,0.0327,-0.85,0.075,0.36,0.00,-,-,0,idle,0,0,0.135,0.000
25.40,6.10,-,0.136,LKA,0.0305,-0.85,0.070,0.37,0.00,-,-,0,idle,0,0,0.136,0.000
25.45,6.12,-,0.137,LKA,0.0284,-0.85,0.065,0.36,0.00,-,-,0,idle,0,0,0.137,0.000
25.50,6.10,-,0.138,LKA,0.0270,-0.85,0.062,0.36,0.00,-,-,0,idle,0,0,0.138,0.000
25.55,6.12,-,0.139,LKA,0.0260,-0.85,0.060,0.36,0.00,-,-,0,idle,0,0,0.139,0.000
25.60,6.10,-,0.138,LKA,0.0325,-0.85,0.075,0.36,0.00,-,-,0,idle,0,0,0.138,0.000
25.65,6.12,-,0.139,LKA,0.0302,-0.85,0.069,0.36,0.00,-,-,0,idle,0,0,0.139,0.000
25.70,6.10,-,0.140,LKA,0.0282,-0.85,0.065,0.36,0.00,-,-,0,idle,0,0,0.140,0.000
25.75,6.12,-,0.141,LKA,0.0268,-0.85,0.061,0.36,0.00,-,-,0,idle,0,0,0.141,0.000
25.80,6.10,-,0.142,LKA,0.0259,-0.85,0.059,0.36,0.00,-,-,0,idle,0,0,0.142,0.000
25.85,6.13,-,0.141,LKA,0.0324,-0.85,0.074,0.36,0.00,-,-,0,idle,0,0,0.141,0.000
25.90,6.10,-,0.141,LKA,0.0303,-0.85,0.069,0.36,0.00,-,-,0,idle,0,0,0.141,0.000
25.95,6.12,-,0.142,LKA,0.0283,-0.85,0.065,0.36,0.00,-,-,0,idle,0,0,0.142,0.000
26.00,6.10,-,0.143,LKA,0.0269,-0.85,0.062,0.36,0.00,-,-,0,idle,0,0,0.143,0.000
26.05,6.13,-,0.144,LKA,0.0259,-0.85,0.059,0.36,0.00,-,-,0,idle,0,0,0.144,0.000
26.10,6.10,-,0.143,LKA,0.0324,-0.85,0.074,0.36,0.00,-,-,0,idle,0,0,0.143,0.000
26.15,6.12,-,0.143,LKA,0.0302,-0.85,0.069,0.36,0.00,-,-,0,idle,0,0,0.143,0.000
26.20,6.10,-,0.144,LKA,0.0282,-0.85,0.065,0.36,0.00,-,-,0,idle,0,0,0.144,0.000
26.25,6.12,-,0.145,LKA,0.0268,-0.85,0.061,0.36,0.00,-,-,0,idle,0,0,0.145,0.000
26.30,6.10,-,0.146,LKA,0.0259,-0.85,0.059,0.36,0.00,-,-,0,idle,0,0,0.146,0.000
26.35,6.13,-,0.145,LKA,0.0324,-0.85,0.074,0.36,0.00,-,-,0,idle,0,0,0.145,0.000
26.40,6.10,-,0.145,LKA,0.0303,-0.85,0.069,0.36,0.00,-,-,0,idle,0,0,0.145,0.000
26.45,6.12,-,0.146,LKA,0.0283,-0.85,0.065,0.36,0.00,-,-,0,idle,0,0,0.146,0.000
26.50,6.10,-,0.147,LKA,0.0269,-0.85,0.062,0.36,0.00,-,-,0,idle,0,0,0.147,0.000
26.55,6.13,-,0.148,LKA,0.0259,-0.85,0.059,0.36,0.00,-,-,0,idle,0,0,0.148,0.000
26.60,6.11,-,0.146,LKA,0.0325,-0.85,0.074,0.36,0.00,-,-,0,idle,0,0,0.146,0.000
26.65,6.13,-,0.147,LKA,0.0303,-0.85,0.069,0.36,0.00,-,-,0,idle,0,0,0.147,0.000
26.70,6.11,-,0.148,LKA,0.0283,-0.85,0.065,0.36,0.00,-,-,0,idle,0,0,0.148,0.000
26.75,6.13,-,0.148,LKA,0.0269,-0.85,0.062,0.36,0.00,-,-,0,idle,0,0,0.148,0.000
26.80,6.11,-,0.149,LKA,0.0260,-0.85,0.060,0.36,0.00,-,-,0,idle,0,0,0.149,0.000
26.85,6.13,-,0.149,LKA,0.0254,-0.85,0.058,0.36,0.00,-,-,0,idle,0,0,0.149,0.000
26.90,6.11,-,0.147,LKA,0.0325,-0.85,0.075,0.36,0.00,-,-,0,idle,0,0,0.147,0.000
26.95,6.13,-,0.147,LKA,0.0302,-0.85,0.069,0.36,0.00,-,-,0,idle,0,0,0.147,0.000
27.00,6.11,-,0.148,LKA,0.0282,-0.85,0.065,0.36,0.00,-,-,0,idle,0,0,0.148,0.000
27.05,6.13,-,0.149,LKA,0.0266,-0.85,0.061,0.36,0.00,-,-,0,idle,0,0,0.149,0.000
27.10,6.09,-,0.149,LKA,0.0258,-0.85,0.059,0.36,0.00,-,-,0,idle,0,0,0.149,0.000
27.15,6.12,-,0.147,LKA,0.0327,-0.85,0.075,0.36,0.00,-,-,0,idle,0,0,0.147,0.000
27.20,6.10,-,0.147,LKA,0.0305,-0.85,0.070,0.37,0.00,-,-,0,idle,0,0,0.147,0.000
27.25,6.11,-,0.147,LKA,0.0284,-0.85,0.065,0.37,0.00,-,-,0,idle,0,0,0.147,0.000
27.30,6.09,-,0.148,LKA,0.0270,-0.85,0.062,0.37,0.00,-,-,0,idle,0,0,0.148,0.000
27.35,6.11,-,0.148,LKA,0.0260,-0.85,0.060,0.37,0.00,-,-,0,idle,0,0,0.148,0.000
27.40,6.09,-,0.146,LKA,0.0328,-0.85,0.075,0.37,0.00,-,-,0,idle,0,0,0.146,0.000
27.45,6.11,-,0.146,LKA,0.0296,-0.85,0.068,0.37,0.00,-,-,0,idle,0,0,0.146,0.000
27.50,6.09,-,0.149,LKA,0.0222,-0.86,0.051,0.37,0.00,-,-,0,idle,0,0,0.149,0.000
27.55,6.10,-,0.152,LKA,0.0157,-0.86,0.036,0.37,0.00,-,-,0,idle,0,0,0.152,0.000
27.60,6.07,-,0.157,LKA,0.0107,-0.86,0.025,0.37,0.00,-,-,0,idle,0,0,0.157,0.000
27.65,6.10,-,0.161,LKA,0.0069,-0.86,0.016,0.37,0.00,-,-,0,idle,0,0,0.161,0.000
27.70,6.08,-,0.166,LKA,0.0040,-0.86,0.009,0.37,0.00,-,-,0,idle,0,0,0.166,0.000
27.75,6.10,-,0.170,LKA,0.0018,-0.86,0.004,0.37,0.00,-,-,0,idle,0,0,0.170,0.000
27.80,6.08,-,0.174,LKA,0.0001,-0.86,0.000,0.37,0.00,-,-,0,idle,0,0,0.174,0.000
27.85,6.10,-,0.177,LKA,-0.0010,-0.86,-0.002,0.37,0.00,-,-,0,idle,0,0,0.177,0.000
27.90,6.07,-,0.181,LKA,-0.0018,-0.86,-0.004,0.37,0.00,-,-,0,idle,0,0,0.181,0.000
27.95,6.09,-,0.184,LKA,-0.0023,-0.86,-0.005,0.37,0.00,-,-,0,idle,0,0,0.184,0.000
28.00,6.07,-,0.186,LKA,-0.0025,-0.86,-0.006,0.37,0.00,-,-,0,idle,0,0,0.186,0.000
28.05,6.09,-,0.189,LKA,-0.0026,-0.86,-0.006,0.37,0.00,-,-,0,idle,0,0,0.189,0.000
28.10,6.07,-,0.191,LKA,-0.0025,-0.86,-0.006,0.37,0.00,-,-,0,idle,0,0,0.191,0.000
28.15,6.09,-,0.193,LKA,-0.0024,-0.86,-0.006,0.37,0.00,-,-,0,idle,0,0,0.193,0.000
28.20,6.07,-,0.194,LKA,-0.0023,-0.86,-0.005,0.37,0.00,-,-,0,idle,0,0,0.194,0.000
28.25,6.09,-,0.196,LKA,-0.0021,-0.86,-0.005,0.37,0.00,-,-,0,idle,0,0,0.196,0.000
28.30,6.06,-,0.197,LKA,-0.0019,-0.87,-0.004,0.37,0.00,-,-,0,idle,0,0,0.197,0.000
28.35,6.08,-,0.199,LKA,-0.0018,-0.86,-0.004,0.37,0.00,-,-,0,idle,0,0,0.199,0.000
28.40,6.06,-,0.200,LKA,-0.0016,-0.87,-0.004,0.37,0.00,-,-,0,idle,0,0,0.200,0.000
28.45,6.08,-,0.201,LKA,-0.0014,-0.87,-0.003,0.37,0.00,-,-,0,idle,0,0,0.201,0.000
28.50,6.06,-,0.202,LKA,-0.0013,-0.87,-0.003,0.37,0.00,-,-,0,idle,0,0,0.202,0.000
28.55,6.08,-,0.203,LKA,-0.0012,-0.87,-0.003,0.37,0.00,-,-,0,idle,0,0,0.203,0.000
28.60,6.06,-,0.204,LKA,-0.0011,-0.87,-0.002,0.37,0.00,-,-,0,idle,0,0,0.204,0.000
28.65,6.08,-,0.205,LKA,-0.0010,-0.87,-0.002,0.37,0.00,-,-,0,idle,0,0,0.205,0.000
28.70,6.06,-,0.205,LKA,-0.0009,-0.87,-0.002,0.37,0.00,-,-,0,idle,0,0,0.205,0.000
28.75,6.08,-,0.206,LKA,-0.0008,-0.87,-0.002,0.37,0.00,-,-,0,idle,0,0,0.206,0.000
28.80,6.06,-,0.207,LKA,-0.0007,-0.87,-0.002,0.37,0.00,-,-,0,idle,0,0,0.207,0.000
28.85,6.08,-,0.207,LKA,-0.0006,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.207,0.000
28.90,6.06,-,0.208,LKA,-0.0006,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.208,0.000
28.95,6.08,-,0.208,LKA,-0.0005,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.208,0.000
29.00,6.06,-,0.209,LKA,-0.0005,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.209,0.000
29.05,6.07,-,0.209,LKA,-0.0004,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.209,0.000
29.10,6.05,-,0.209,LKA,-0.0004,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.209,0.000
29.15,6.07,-,0.210,LKA,-0.0004,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.210,0.000
29.20,6.05,-,0.210,LKA,-0.0003,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.210,0.000
29.25,6.07,-,0.210,LKA,-0.0003,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.210,0.000
29.30,6.05,-,0.211,LKA,-0.0003,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.211,0.000
29.35,6.07,-,0.211,LKA,-0.0003,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.211,0.000
29.40,6.05,-,0.211,LKA,-0.0002,-0.87,-0.001,0.37,0.00,-,-,0,idle,0,0,0.211,0.000
29.45,6.07,-,0.211,LKA,-0.0002,-0.87,-0.000,0.37,0.00,-,-,0,idle,0,0,0.211,0.000
29.50,6.05,-,0.212,LKA,-0.0002,-0.87,-0.000,0.37,0.00,-,-,0,idle,0,0,0.212,0.000
29.55,6.07,-,0.212,LKA,-0.0002,-0.87,-0.000,0.37,0.00,-,-,0,idle,0,0,0.212,0.000
29.60,6.04,-,0.212,LKA,-0.0002,-0.87,-0.000,0.37,0.00,-,-,0,idle,0,0,0.212,0.000
29.65,6.06,-,0.212,LKA,-0.0002,-0.87,-0.000,0.37,0.00,-,-,0,idle,0,0,0.212,0.000
29.70,6.04,-,0.212,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.212,0.000
29.75,6.06,-,0.213,LKA,-0.0001,-0.87,-0.000,0.37,0.00,-,-,0,idle,0,0,0.213,0.000
29.80,6.04,-,0.213,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.213,0.000
29.85,6.06,-,0.213,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.213,0.000
29.90,6.04,-,0.213,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.213,0.000
29.95,6.06,-,0.213,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.213,0.000
30.00,6.04,-,0.213,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.213,0.000
30.05,6.06,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.10,6.04,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.15,6.06,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.20,6.03,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.25,6.05,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.30,6.03,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.35,6.05,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.40,6.03,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.45,6.05,-,0.214,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.214,0.000
30.50,6.03,-,0.215,LKA,-0.0001,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.55,6.05,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.60,6.03,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.65,6.05,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.70,6.03,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.75,6.05,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.80,6.03,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.85,6.05,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
30.90,6.02,-,0.215,LKA,-0.0000,-0.88,-0.000,0.38,0.00,-,-,0,idle,0,0,0.215,0.000
30.95,6.04,-,0.215,LKA,-0.0000,-0.88,-0.000,0.37,0.00,-,-,0,idle,0,0,0.215,0.000
31.00,6.02,-,0.215,LKA,-0.0000,-0.88,-0.000,0.38,0.00,-,-,0,idle,0,0,0.215,0.000
31.05,6.04,-,0.215,LKA,-0.0000,-0.88,-0.000,0.38,0.00,-,-,0,idle,0,0,0.215,0.000
31.10,6.02,-,0.215,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.215,0.000
31.15,6.04,-,0.216,LKA,-0.0000,-0.88,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.20,6.02,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.25,6.04,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.30,6.02,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.35,6.04,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.40,6.02,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.45,6.04,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.50,6.01,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.55,6.03,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.60,6.01,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.65,6.03,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.70,6.01,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.75,6.03,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.80,6.01,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.85,6.03,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.90,6.01,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
31.95,6.03,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.00,6.01,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.05,6.03,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.10,6.00,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.15,6.02,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.20,6.00,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.25,6.02,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.30,6.00,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.35,6.02,-,0.216,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.216,0.000
32.40,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.45,6.02,-,0.217,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.50,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.55,6.02,-,0.217,LKA,-0.0000,-0.89,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.60,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.65,6.02,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.70,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.75,6.02,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.80,5.99,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.85,6.01,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.90,5.99,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
32.95,6.01,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.00,5.99,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.05,6.01,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.10,5.99,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.15,6.01,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.20,5.99,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.25,6.01,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.30,5.99,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.35,6.01,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.40,5.98,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.45,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.50,5.98,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.55,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.60,5.98,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.65,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.70,5.98,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.75,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.80,5.98,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.85,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.90,5.98,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
33.95,6.00,-,0.217,LKA,-0.0000,-0.90,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.00,5.97,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.05,5.99,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.10,5.97,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.15,5.99,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.20,5.97,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.25,5.99,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.30,5.97,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
34.35,5.99,-,0.217,LKA,-0.0000,-0.91,-0.000,0.38,0.00,-,-,0,idle,0,0,0.217,0.000
