t,ego_v,gap,lane_offset,mode,delta_cmd,lon_cmd,steer,throttle,brake,lead_v,lead_ttc,aeb_active,ovt_state,ped_warn,failover_src,ovt_off,ovt_tgt
25.55,2.22,9.07,0.116,ACC+LKA,0.0253,-0.31,0.058,0.13,0.00,3.00,999.0,0,idle,0,0,0.116,0.000
25.60,2.25,9.07,0.117,ACC+LKA,0.0247,-0.30,0.057,0.13,0.00,3.00,999.0,0,idle,0,0,0.117,0.000
25.65,2.20,9.08,0.117,ACC+LKA,0.0247,-0.31,0.057,0.13,0.00,3.00,999.0,0,idle,0,0,0.117,0.000
25.70,2.23,9.08,0.118,ACC+LKA,0.0250,-0.31,0.057,0.13,0.00,3.00,999.0,0,idle,0,0,0.118,0.000
25.75,2.19,9.09,0.119,ACC+LKA,0.0251,-0.31,0.058,0.13,0.00,3.00,999.0,0,idle,0,0,0.119,0.000
25.80,2.22,9.09,0.119,ACC+LKA,0.0253,-0.31,0.058,0.13,0.00,3.00,999.0,0,idle,0,0,0.119,0.000
25.85,2.18,9.10,0.120,ACC+LKA,0.0253,-0.31,0.058,0.13,0.00,3.00,999.0,0,idle,0,0,0.120,0.000
25.90,2.21,9.10,0.120,ACC+LKA,0.0253,-0.31,0.058,0.13,0.00,3.00,999.0,0,idle,0,0,0.120,0.000
25.95,2.17,9.11,0.121,ACC+LKA,0.0251,-0.32,0.057,0.13,0.00,3.00,999.0,0,idle,0,0,0.121,0.000
26.00,2.19,9.12,0.122,ACC+LKA,0.0250,-0.31,0.057,0.13,0.00,3.00,999.0,0,idle,0,0,0.122,0.000
26.05,2.15,9.12,0.123,ACC+LKA,0.0247,-0.32,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.123,0.000
26.10,2.18,9.13,0.123,ACC+LKA,0.0245,-0.32,0.056,0.13,0.00,3.00,999.0,0,idle,0,0,0.123,0.000
26.15,2.14,9.14,0.124,ACC+LKA,0.0242,-0.32,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.124,0.000
26.20,2.17,9.14,0.123,ACC+LKA,0.0271,-0.32,0.062,0.14,0.00,3.00,999.0,0,idle,0,0,0.123,0.000
26.25,2.13,9.15,0.124,ACC+LKA,0.0250,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.124,0.000
26.30,2.17,9.16,0.124,ACC+LKA,0.0244,-0.32,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.124,0.000
26.35,2.13,9.17,0.125,ACC+LKA,0.0244,-0.33,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.125,0.000
26.40,2.16,9.18,0.125,ACC+LKA,0.0247,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.125,0.000
26.45,2.12,9.19,0.126,ACC+LKA,0.0249,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.126,0.000
26.50,2.15,9.19,0.127,ACC+LKA,0.0251,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.127,0.000
26.55,2.11,9.20,0.127,ACC+LKA,0.0251,-0.34,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.127,0.000
26.60,2.14,9.21,0.128,ACC+LKA,0.0252,-0.34,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.128,0.000
26.65,2.11,9.22,0.129,ACC+LKA,0.0250,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.129,0.000
26.70,2.14,9.23,0.129,ACC+LKA,0.0249,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.129,0.000
26.75,2.10,9.24,0.130,ACC+LKA,0.0247,-0.35,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.130,0.000
26.80,2.14,9.25,0.131,ACC+LKA,0.0245,-0.35,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.131,0.000
26.85,2.10,9.26,0.132,ACC+LKA,0.0242,-0.35,0.055,0.15,0.00,3.00,999.0,0,idle,0,0,0.132,0.000
26.90,2.13,9.27,0.132,ACC+LKA,0.0240,-0.35,0.055,0.15,0.00,3.00,999.0,0,idle,0,0,0.132,0.000
26.95,2.10,9.28,0.131,ACC+LKA,0.0267,-0.36,0.061,0.15,0.00,3.00,999.0,0,idle,0,0,0.131,0.000
27.00,2.13,9.29,0.132,ACC+LKA,0.0246,-0.35,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.132,0.000
27.05,2.10,9.30,0.133,ACC+LKA,0.0239,-0.36,0.055,0.15,0.00,3.00,999.0,0,idle,0,0,0.133,0.000
27.10,2.13,9.31,0.133,ACC+LKA,0.0241,-0.36,0.055,0.15,0.00,3.00,999.0,0,idle,0,0,0.133,0.000
27.15,2.10,9.32,0.134,ACC+LKA,0.0243,-0.36,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.134,0.000
27.20,2.13,9.33,0.134,ACC+LKA,0.0246,-0.36,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.134,0.000
27.25,2.10,9.34,0.135,ACC+LKA,0.0247,-0.37,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.135,0.000
27.30,2.14,9.34,0.136,ACC+LKA,0.0248,-0.37,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.136,0.000
27.35,2.10,9.35,0.136,ACC+LKA,0.0247,-0.37,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.136,0.000
27.40,2.14,9.36,0.137,ACC+LKA,0.0246,-0.37,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.137,0.000
27.45,2.11,9.37,0.138,ACC+LKA,0.0244,-0.38,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.138,0.000
27.50,2.14,9.38,0.138,ACC+LKA,0.0242,-0.37,0.055,0.15,0.00,3.00,999.0,0,idle,0,0,0.138,0.000
27.55,2.11,9.39,0.139,ACC+LKA,0.0239,-0.38,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.139,0.000
27.60,2.15,9.40,0.140,ACC+LKA,0.0236,-0.38,0.054,0.15,0.00,3.00,999.0,0,idle,0,0,0.140,0.000
27.65,2.12,9.41,0.139,ACC+LKA,0.0261,-0.38,0.060,0.16,0.00,3.00,999.0,0,idle,0,0,0.139,0.000
27.70,2.16,9.42,0.140,ACC+LKA,0.0240,-0.38,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.140,0.000
27.75,2.12,9.43,0.140,ACC+LKA,0.0233,-0.39,0.053,0.16,0.00,3.00,999.0,0,idle,0,0,0.140,0.000
27.80,2.16,9.43,0.141,ACC+LKA,0.0235,-0.39,0.054,0.16,0.00,3.00,999.0,0,idle,0,0,0.141,0.000
27.85,2.13,9.44,0.141,ACC+LKA,0.0237,-0.39,0.054,0.16,0.00,3.00,999.0,0,idle,0,0,0.141,0.000
27.90,2.17,9.45,0.141,ACC+LKA,0.0241,-0.39,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.141,0.000
27.95,2.14,9.46,0.142,ACC+LKA,0.0242,-0.39,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.142,0.000
28.00,2.18,9.46,0.143,ACC+LKA,0.0243,-0.39,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.143,0.000
28.05,2.15,9.47,0.143,ACC+LKA,0.0242,-0.40,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.143,0.000
28.10,2.19,9.48,0.144,ACC+LKA,0.0242,-0.40,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.144,0.000
28.15,2.16,9.49,0.144,ACC+LKA,0.0240,-0.40,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.144,0.000
28.20,2.20,9.49,0.145,ACC+LKA,0.0239,-0.40,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.145,0.000
28.25,2.17,9.50,0.145,ACC+LKA,0.0236,-0.40,0.054,0.16,0.00,3.00,999.0,0,idle,0,0,0.145,0.000
28.30,2.21,9.50,0.146,ACC+LKA,0.0234,-0.40,0.054,0.16,0.00,3.00,999.0,0,idle,0,0,0.146,0.000
28.35,2.18,9.51,0.147,ACC+LKA,0.0231,-0.40,0.053,0.16,0.00,3.00,999.0,0,idle,0,0,0.147,0.000
28.40,2.22,9.51,0.145,ACC+LKA,0.0261,-0.40,0.060,0.16,0.00,3.00,999.0,0,idle,0,0,0.145,0.000
28.45,2.19,9.52,0.146,ACC+LKA,0.0239,-0.41,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.146,0.000
28.50,2.23,9.52,0.146,ACC+LKA,0.0233,-0.40,0.053,0.16,0.00,3.00,999.0,0,idle,0,0,0.146,0.000
28.55,2.20,9.53,0.147,ACC+LKA,0.0233,-0.41,0.053,0.17,0.00,3.00,999.0,0,idle,0,0,0.147,0.000
28.60,2.24,9.53,0.147,ACC+LKA,0.0236,-0.41,0.054,0.17,0.00,3.00,999.0,0,idle,0,0,0.147,0.000
28.65,2.21,9.54,0.148,ACC+LKA,0.0238,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.148,0.000
28.70,2.25,9.54,0.148,ACC+LKA,0.0240,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.148,0.000
28.75,2.23,9.54,0.148,ACC+LKA,0.0240,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.148,0.000
28.80,2.27,9.55,0.149,ACC+LKA,0.0241,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.149,0.000
28.85,2.24,9.55,0.149,ACC+LKA,0.0239,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.149,0.000
28.90,2.28,9.55,0.150,ACC+LKA,0.0239,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.150,0.000
28.95,2.25,9.55,0.150,ACC+LKA,0.0236,-0.41,0.054,0.17,0.00,3.00,999.0,0,idle,0,0,0.150,0.000
29.00,2.29,9.56,0.151,ACC+LKA,0.0235,-0.41,0.054,0.17,0.00,3.00,999.0,0,idle,0,0,0.151,0.000
29.05,2.26,9.56,0.150,ACC+LKA,0.0261,-0.41,0.060,0.17,0.00,3.00,999.0,0,idle,0,0,0.150,0.000
29.10,2.30,9.56,0.150,ACC+LKA,0.0240,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.150,0.000
29.15,2.28,9.56,0.150,ACC+LKA,0.0234,-0.41,0.054,0.17,0.00,3.00,999.0,0,idle,0,0,0.150,0.000
29.20,2.32,9.56,0.151,ACC+LKA,0.0236,-0.41,0.054,0.17,0.00,3.00,999.0,0,idle,0,0,0.151,0.000
29.25,2.29,9.56,0.151,ACC+LKA,0.0238,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.151,0.000
29.30,2.33,9.56,0.151,ACC+LKA,0.0242,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.151,0.000
29.35,2.30,9.56,0.151,ACC+LKA,0.0243,-0.41,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.151,0.000
29.40,2.34,9.56,0.152,ACC+LKA,0.0244,-0.41,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.152,0.000
29.45,2.31,9.56,0.152,ACC+LKA,0.0244,-0.41,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.152,0.000
29.50,2.35,9.56,0.153,ACC+LKA,0.0244,-0.41,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.153,0.000
29.55,2.33,9.56,0.153,ACC+LKA,0.0242,-0.41,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.153,0.000
29.60,2.37,9.55,0.153,ACC+LKA,0.0241,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.153,0.000
29.65,2.34,9.55,0.154,ACC+LKA,0.0238,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.154,0.000
29.70,2.38,9.55,0.154,ACC+LKA,0.0237,-0.41,0.054,0.17,0.00,3.00,999.0,0,idle,0,0,0.154,0.000
29.75,2.35,9.55,0.153,ACC+LKA,0.0267,-0.41,0.061,0.17,0.00,3.00,999.0,0,idle,0,0,0.153,0.000
29.80,2.39,9.54,0.153,ACC+LKA,0.0245,-0.40,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.153,0.000
29.85,2.36,9.54,0.154,ACC+LKA,0.0238,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.154,0.000
29.90,2.40,9.54,0.154,ACC+LKA,0.0239,-0.40,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.154,0.000
29.95,2.37,9.53,0.154,ACC+LKA,0.0241,-0.41,0.055,0.17,0.00,3.00,999.0,0,idle,0,0,0.154,0.000
30.00,2.41,9.53,0.154,ACC+LKA,0.0244,-0.40,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.154,0.000
30.05,2.38,9.53,0.154,ACC+LKA,0.0245,-0.40,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.154,0.000
30.10,2.42,9.52,0.155,ACC+LKA,0.0246,-0.40,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.15,2.39,9.52,0.155,ACC+LKA,0.0245,-0.40,0.056,0.17,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.20,2.42,9.51,0.155,ACC+LKA,0.0245,-0.40,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.25,2.40,9.51,0.155,ACC+LKA,0.0243,-0.40,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.30,2.43,9.50,0.156,ACC+LKA,0.0242,-0.39,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.35,2.40,9.50,0.156,ACC+LKA,0.0239,-0.40,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.40,2.44,9.49,0.155,ACC+LKA,0.0271,-0.39,0.062,0.16,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.45,2.41,9.49,0.155,ACC+LKA,0.0248,-0.39,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.50,2.45,9.48,0.155,ACC+LKA,0.0242,-0.39,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.55,2.42,9.48,0.155,ACC+LKA,0.0242,-0.39,0.055,0.16,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
30.60,2.45,9.47,0.156,ACC+LKA,0.0245,-0.39,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.65,2.42,9.46,0.156,ACC+LKA,0.0246,-0.39,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.70,2.46,9.46,0.156,ACC+LKA,0.0249,-0.38,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.75,2.43,9.45,0.156,ACC+LKA,0.0249,-0.39,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.80,2.46,9.44,0.156,ACC+LKA,0.0249,-0.38,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.85,2.43,9.44,0.156,ACC+LKA,0.0247,-0.38,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
30.90,2.46,9.43,0.157,ACC+LKA,0.0246,-0.38,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
30.95,2.43,9.42,0.157,ACC+LKA,0.0244,-0.38,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.00,2.47,9.42,0.156,ACC+LKA,0.0273,-0.37,0.063,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
31.05,2.43,9.41,0.156,ACC+LKA,0.0251,-0.38,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
31.10,2.47,9.40,0.156,ACC+LKA,0.0245,-0.37,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
31.15,2.44,9.40,0.156,ACC+LKA,0.0245,-0.37,0.056,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
31.20,2.47,9.39,0.156,ACC+LKA,0.0248,-0.37,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
31.25,2.44,9.38,0.156,ACC+LKA,0.0250,-0.37,0.057,0.16,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
31.30,2.47,9.38,0.157,ACC+LKA,0.0252,-0.37,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.35,2.44,9.37,0.157,ACC+LKA,0.0252,-0.37,0.058,0.16,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.40,2.47,9.36,0.157,ACC+LKA,0.0252,-0.36,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.45,2.43,9.36,0.157,ACC+LKA,0.0251,-0.36,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.50,2.47,9.35,0.157,ACC+LKA,0.0250,-0.36,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.55,2.43,9.34,0.158,ACC+LKA,0.0247,-0.36,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
31.60,2.46,9.34,0.158,ACC+LKA,0.0245,-0.36,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
31.65,2.43,9.33,0.156,ACC+LKA,0.0274,-0.36,0.063,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
31.70,2.46,9.32,0.157,ACC+LKA,0.0252,-0.35,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.75,2.43,9.32,0.157,ACC+LKA,0.0244,-0.36,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.80,2.46,9.31,0.157,ACC+LKA,0.0246,-0.35,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.85,2.42,9.30,0.157,ACC+LKA,0.0247,-0.35,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.90,2.45,9.30,0.157,ACC+LKA,0.0250,-0.35,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
31.95,2.42,9.29,0.157,ACC+LKA,0.0251,-0.35,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.00,2.45,9.29,0.157,ACC+LKA,0.0252,-0.35,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.05,2.41,9.28,0.157,ACC+LKA,0.0252,-0.35,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.10,2.44,9.27,0.158,ACC+LKA,0.0251,-0.34,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
32.15,2.41,9.27,0.158,ACC+LKA,0.0249,-0.35,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
32.20,2.43,9.26,0.158,ACC+LKA,0.0248,-0.34,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
32.25,2.40,9.26,0.158,ACC+LKA,0.0245,-0.34,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
32.30,2.43,9.25,0.157,ACC+LKA,0.0275,-0.34,0.063,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.35,2.39,9.25,0.157,ACC+LKA,0.0251,-0.34,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.40,2.42,9.24,0.157,ACC+LKA,0.0245,-0.34,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.45,2.39,9.24,0.157,ACC+LKA,0.0245,-0.34,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.50,2.41,9.23,0.157,ACC+LKA,0.0248,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.55,2.38,9.23,0.157,ACC+LKA,0.0250,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.60,2.41,9.23,0.157,ACC+LKA,0.0252,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.65,2.37,9.22,0.157,ACC+LKA,0.0252,-0.34,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.70,2.40,9.22,0.157,ACC+LKA,0.0252,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.75,2.36,9.22,0.157,ACC+LKA,0.0250,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
32.80,2.39,9.21,0.158,ACC+LKA,0.0250,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
32.85,2.35,9.21,0.158,ACC+LKA,0.0247,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
32.90,2.38,9.21,0.156,ACC+LKA,0.0273,-0.33,0.063,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
32.95,2.34,9.21,0.157,ACC+LKA,0.0250,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.00,2.37,9.20,0.157,ACC+LKA,0.0244,-0.33,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.05,2.33,9.20,0.157,ACC+LKA,0.0245,-0.33,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.10,2.36,9.20,0.157,ACC+LKA,0.0248,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.15,2.32,9.20,0.157,ACC+LKA,0.0251,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.20,2.35,9.20,0.157,ACC+LKA,0.0253,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.25,2.32,9.20,0.157,ACC+LKA,0.0254,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.30,2.34,9.19,0.157,ACC+LKA,0.0255,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.35,2.31,9.19,0.157,ACC+LKA,0.0253,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.40,2.33,9.19,0.157,ACC+LKA,0.0252,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.45,2.30,9.19,0.157,ACC+LKA,0.0250,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
33.50,2.33,9.19,0.158,ACC+LKA,0.0248,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
33.55,2.29,9.19,0.158,ACC+LKA,0.0245,-0.33,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.158,0.000
33.60,2.32,9.19,0.156,ACC+LKA,0.0272,-0.33,0.062,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
33.65,2.28,9.19,0.156,ACC+LKA,0.0249,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
33.70,2.31,9.20,0.156,ACC+LKA,0.0243,-0.33,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
33.75,2.27,9.20,0.156,ACC+LKA,0.0243,-0.33,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
33.80,2.30,9.20,0.156,ACC+LKA,0.0247,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
33.85,2.26,9.20,0.156,ACC+LKA,0.0249,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
33.90,2.29,9.20,0.156,ACC+LKA,0.0251,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
33.95,2.25,9.20,0.157,ACC+LKA,0.0251,-0.34,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.00,2.28,9.21,0.157,ACC+LKA,0.0252,-0.33,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.05,2.25,9.21,0.157,ACC+LKA,0.0251,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.10,2.28,9.21,0.157,ACC+LKA,0.0250,-0.33,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.15,2.24,9.21,0.157,ACC+LKA,0.0247,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.20,2.27,9.22,0.157,ACC+LKA,0.0246,-0.34,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.25,2.23,9.22,0.156,ACC+LKA,0.0268,-0.34,0.061,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.30,2.26,9.22,0.156,ACC+LKA,0.0245,-0.34,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.35,2.22,9.23,0.156,ACC+LKA,0.0239,-0.34,0.055,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.40,2.26,9.23,0.156,ACC+LKA,0.0241,-0.34,0.055,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.45,2.22,9.23,0.156,ACC+LKA,0.0244,-0.34,0.056,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.50,2.25,9.24,0.156,ACC+LKA,0.0249,-0.34,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.55,2.21,9.24,0.156,ACC+LKA,0.0250,-0.35,0.057,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.60,2.24,9.24,0.156,ACC+LKA,0.0252,-0.34,0.058,0.14,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.65,2.20,9.25,0.156,ACC+LKA,0.0252,-0.35,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.70,2.23,9.25,0.156,ACC+LKA,0.0253,-0.35,0.058,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.75,2.19,9.26,0.156,ACC+LKA,0.0251,-0.35,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
34.80,2.22,9.26,0.157,ACC+LKA,0.0250,-0.35,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.85,2.19,9.27,0.157,ACC+LKA,0.0247,-0.36,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.90,2.22,9.27,0.157,ACC+LKA,0.0245,-0.35,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.157,0.000
34.95,2.18,9.28,0.155,ACC+LKA,0.0266,-0.36,0.061,0.15,0.00,3.00,999.0,0,idle,0,0,0.155,0.000
35.00,2.21,9.28,0.156,ACC+LKA,0.0244,-0.36,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
35.05,2.17,9.29,0.156,ACC+LKA,0.0237,-0.37,0.054,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
35.10,2.20,9.30,0.156,ACC+LKA,0.0239,-0.36,0.055,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
35.15,2.16,9.30,0.156,ACC+LKA,0.0242,-0.37,0.056,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
35.20,2.20,9.31,0.156,ACC+LKA,0.0247,-0.37,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
35.25,2.16,9.31,0.156,ACC+LKA,0.0249,-0.37,0.057,0.15,0.00,3.00,999.0,0,idle,0,0,0.156,0.000
